num,square,cube,sin
769,591361,454756609,-0.9297764858882535
770,592900,456533000,-0.9510565162951541
771,594441,458314011,-0.9685831611286323
772,595984,460099648,-0.9822872507286888
773,597529,461889917,-0.9921147013144783
774,599076,463684824,-0.9980267284282716
775,600625,465484375,-1.0
776,602176,467288576,-0.9980267284282716
777,603729,469097433,-0.9921147013144775
778,605284,470910952,-0.9822872507286876
779,606841,472729139,-0.9685831611286306
780,608400,474552000,-0.951056516295152
781,609961,476379541,-0.9297764858882509
782,611524,478211768,-0.9048270524660176
783,613089,480048687,-0.8763066800438634
784,614656,481890304,-0.8443279255020131
785,616225,483736625,-0.8090169943749475
786,617796,485587656,-0.7705132427757873
787,619369,487443403,-0.7289686274214121
788,620944,489303872,-0.684547105928687
789,622521,491169069,-0.6374239897486854
790,624100,493039000,-0.5877852522924718
791,625681,494913671,-0.5358267949789925
792,627264,496793088,-0.4817536741017145
793,628849,498677257,-0.42577929156506894
794,630436,500566184,-0.3681245526846778
795,632025,502459875,-0.30901699437494423
796,633616,504358336,-0.2486898871648553
797,635209,506261573,-0.18738131458572202
798,636804,508169592,-0.12533323356429843
799,638401,510082399,-0.06279051952931143
800,640000,512000000,5.145992478965237E-15
801,641601,513922401,0.06279051952931461
802,643204,515849608,0.12533323356430864
803,644809,517781627,0.18738131458572513
804,646416,519718464,0.24868988716485838
805,648025,521660125,0.30901699437494723
806,649636,523606616,0.36812455268468075
807,651249,525557943,0.4257792915650718
808,652864,527514112,0.48175367410171727
809,654481,529475129,0.5358267949790012
810,656100,531441000,0.5877852522924744
811,657721,533411731,0.6374239897486934
812,659344,535387328,0.6845471059286893
813,660969,537367797,0.7289686274214142
814,662596,539353144,0.7705132427757894
815,664225,541343375,0.8090169943749493
816,665856,543338496,0.8443279255020147
817,667489,545338513,0.8763066800438648
818,669124,547343432,0.904827052466022
819,670761,549353259,0.9297764858882521
820,672400,551368000,0.9510565162951552
821,674041,553387661,0.9685831611286314
822,675684,555412248,0.9822872507286895
823,677329,557441767,0.9921147013144779
824,678976,559476224,0.9980267284282718
825,680625,561515625,1.0
826,682276,563559976,0.9980267284282713
827,683929,565609283,0.992114701314478
828,685584,567663552,0.9822872507286883
829,687241,569722789,0.9685831611286297
830,688900,571787000,0.9510565162951531
831,690561,573856191,0.9297764858882497
832,692224,575930368,0.9048270524660192
833,693889,578009537,0.8763066800438617
834,695556,580093704,0.8443279255020151
835,697225,582182875,0.8090169943749455
836,698896,584277056,0.7705132427757896
837,700569,586376253,0.7289686274214098
838,702244,588480472,0.6845471059286845
839,703921,590589719,0.6374239897486883
840,705600,592704000,0.587785252292469
841,707281,594823321,0.5358267949789957
842,708964,596947688,0.4817536741017115
843,710649,599077107,0.42577929156507227
844,712336,601211584,0.3681245526846746
845,714025,603351125,0.30901699437494773
846,715716,605495736,0.24868988716485196
847,717409,607645423,0.18738131458571863
848,719104,609800192,0.12533323356430207
849,720801,611960049,0.062790519529308
850,722500,614125000,-1.4708141202500005E-15
851,724201,616295051,-0.06279051952931804
852,725904,618470208,-0.125333233564305
853,727609,620650477,-0.18738131458572851
854,729316,622835864,-0.24868988716485482
855,731025,625026375,-0.3090169943749505
856,732736,627222016,-0.3681245526846773
857,734449,629422793,-0.42577929156507494
858,736164,631628712,-0.48175367410172026
859,737881,633839779,-0.5358267949789981
860,739600,636056000,-0.5877852522924771
861,741321,638277381,-0.6374239897486905
862,743044,640503928,-0.6845471059286918
863,744769,642735647,-0.7289686274214118
864,746496,644972544,-0.7705132427757915
865,748225,647214625,-0.8090169943749472
866,749956,649461896,-0.8443279255020166
867,751689,651714363,-0.8763066800438665
868,753424,653972032,-0.9048270524660205
869,755161,656234909,-0.9297764858882533
870,756900,658503000,-0.951056516295154
871,758641,660776311,-0.9685831611286323
872,760384,663054848,-0.9822872507286888
873,762129,665338617,-0.9921147013144783
874,763876,667627624,-0.9980267284282716
875,765625,669921875,-1.0
876,767376,672221376,-0.9980267284282716
877,769129,674526133,-0.9921147013144775
878,770884,676836152,-0.9822872507286876
879,772641,679151439,-0.9685831611286306
880,774400,681472000,-0.9510565162951521
881,776161,683797841,-0.929776485888251
882,777924,686128968,-0.9048270524660177
883,779689,688465387,-0.8763066800438635
884,781456,690807104,-0.8443279255020132
885,783225,693154125,-0.8090169943749477
886,784996,695506456,-0.7705132427757875
887,786769,697864103,-0.7289686274214074
888,788544,700227072,-0.6845471059286872
889,790321,702595369,-0.6374239897486856
890,792100,704969000,-0.587785252292472
891,793881,707347971,-0.5358267949789928
892,795664,709732288,-0.4817536741017147
893,797449,712121957,-0.42577929156506916
894,799236,714516984,-0.36812455268467803
895,801025,716917375,-0.30901699437494445
896,802816,719323136,-0.24868988716484866
897,804609,721734273,-0.18738131458572224
898,806404,724150792,-0.12533323356429868
899,808201,726572699,-0.06279051952931167
900,810000,729000000,4.901063119135766E-15
901,811801,731432701,0.06279051952931436
902,813604,733870808,0.1253332335643084
903,815409,736314327,0.1873813145857249
904,817216,738763264,0.24868988716485815
905,819025,741217625,0.309016994374947
906,820836,743677416,0.36812455268468053
907,822649,746142643,0.42577929156507804
908,824464,748613312,0.48175367410171704
909,826281,751089429,0.535826794979001
910,828100,753571000,0.5877852522924742
911,829921,756058031,0.6374239897486932
912,831744,758550528,0.6845471059286892
913,833569,761048497,0.7289686274214141
914,835396,763551944,0.7705132427757891
915,837225,766060875,0.8090169943749492
916,839056,768575296,0.8443279255020184
917,840889,771095213,0.8763066800438647
918,842724,773620632,0.9048270524660219
919,844561,776151559,0.929776485888252
920,846400,778688000,0.9510565162951551
921,848241,781229961,0.9685831611286313
922,850084,783777448,0.9822872507286895
923,851929,786330467,0.9921147013144779
924,853776,788889024,0.9980267284282718
925,855625,791453125,1.0
926,857476,794022776,0.9980267284282713
927,859329,796597983,0.9921147013144771
928,861184,799178752,0.9822872507286883
929,863041,801765089,0.9685831611286299
930,864900,804357000,0.9510565162951532
931,866761,806954491,0.9297764858882498
932,868624,809557568,0.9048270524660192
933,870489,812166237,0.8763066800438618
934,872356,814780504,0.8443279255020152
935,874225,817400375,0.8090169943749457
936,876096,820025856,0.7705132427757853
937,877969,822656953,0.72896862742141
938,879844,825293672,0.6845471059286846
939,881721,827936019,0.6374239897486885
940,883600,830584000,0.5877852522924693
941,885481,833237621,0.5358267949789959
942,887364,835896888,0.4817536741017117
943,889249,838561807,0.4257792915650725
944,891136,841232384,0.3681245526846748
945,893025,843908625,0.30901699437494795
946,894916,846590536,0.2486898871648522
947,896809,849278123,0.18738131458571888
948,898704,851971392,0.12533323356430232
949,900601,854670349,0.06279051952930825
950,902500,857375000,-1.22588476042053E-15
951,904401,860085351,-0.06279051952931779
952,906304,862801408,-0.12533323356430476
953,908209,865523177,-0.18738131458572826
954,910116,868250664,-0.2486898871648546
955,912025,870983875,-0.3090169943749503
956,913936,873722816,-0.3681245526846837
957,915849,876467493,-0.4257792915650747
958,917764,879217912,-0.4817536741017201
959,919681,881974079,-0.535826794978998
960,921600,884736000,-0.587785252292477
961,923521,887503681,-0.6374239897486904
962,925444,890277128,-0.6845471059286916
963,927369,893056347,-0.7289686274214116
964,929296,895841344,-0.7705132427757914
965,931225,898632125,-0.8090169943749512
966,933156,901428696,-0.8443279255020165
967,935089,904231063,-0.8763066800438664
968,937024,907039232,-0.9048270524660204
969,938961,909853209,-0.9297764858882532
970,940900,912673000,-0.951056516295154
971,942841,915498611,-0.9685831611286322
972,944784,918330048,-0.9822872507286887
973,946729,921167317,-0.9921147013144783
974,948676,924010424,-0.9980267284282716
975,950625,926859375,-1.0
976,952576,929714176,-0.9980267284282712
977,954529,932574833,-0.9921147013144775
978,956484,935441352,-0.9822872507286876
979,958441,938313739,-0.9685831611286307
980,960400,941192000,-0.9510565162951521
981,962361,944076141,-0.9297764858882511
982,964324,946966168,-0.9048270524660178
983,966289,949862087,-0.8763066800438636
984,968256,952763904,-0.8443279255020133
985,970225,955671625,-0.8090169943749437
986,972196,958585256,-0.7705132427757876
987,974169,961504803,-0.7289686274214076
988,976144,964430272,-0.6845471059286873
989,978121,967361669,-0.6374239897486859
990,980100,970299000,-0.5877852522924722
991,982081,973242271,-0.535826794978993
992,984064,976191488,-0.48175367410171493
993,986049,979146657,-0.4257792915650694
994,988036,982107784,-0.36812455268467825
995,990025,985074875,-0.3090169943749447
996,992016,988047936,-0.24868988716484888
997,994009,991026973,-0.1873813145857225
998,996004,994011992,-0.12533323356429893
999,998001,997002999,-0.06279051952931192
1000,1000000,1000000000,4.656133759306296E-15
1001,1002001,1003003001,0.06279051952931412
1002,1004004,1006012008,0.12533323356430814
1003,1006009,1009027027,0.18738131458572466
1004,1008016,1012048064,0.2486898871648579
1005,1010025,1015075125,0.3090169943749535
1006,1012036,1018108216,0.3681245526846803
1007,1014049,1021147343,0.4257792915650778
1008,1016064,1024192512,0.4817536741017169
1009,1018081,1027243729,0.5358267949790009
1010,1020100,1030301000,0.587785252292474
1011,1022121,1033364331,0.637423989748693
1012,1024144,1036433728,0.684547105928689
1013,1026169,1039509197,0.728968627421414
1014,1028196,1042590744,0.770513242775789
1015,1030225,1045678375,0.8090169943749491
1016,1032256,1048772096,0.8443279255020183
1017,1034289,1051871913,0.8763066800438646
1018,1036324,1054977832,0.9048270524660218
1019,1038361,1058089859,0.9297764858882519
1020,1040400,1061208000,0.951056516295155
1021,1042441,1064332261,0.9685831611286331
1022,1044484,1067462648,0.982287250728688
1023,1046529,1070599167,0.9921147013144779
1024,1048576,1073741824,0.9980267284282718
1025,1050625,1076890625,1.0
1026,1052676,1080045576,0.998026728428271
1027,1054729,1083206683,0.992114701314478
1028,1056784,1086373952,0.9822872507286884
1029,1058841,1089547389,0.9685831611286299
1030,1060900,1092727000,0.9510565162951511
1031,1062961,1095912791,0.9297764858882525
1032,1065024,1099104768,0.9048270524660194
1033,1067089,1102302937,0.8763066800438619
1034,1069156,1105507304,0.8443279255020115
1035,1071225,1108717875,0.8090169943749416
1036,1073296,1111934656,0.7705132427757899
1037,1075369,1115157653,0.7289686274214101
1038,1077444,1118386872,0.6845471059286848
1039,1079521,1121622319,0.6374239897486832
1040,1081600,1124864000,0.5877852522924751
1041,1083681,1128111921,0.5358267949789961
1042,1085764,1131366088,0.4817536741017119
1043,1087849,1134626507,0.4257792915650663
1044,1089936,1137893184,0.3681245526846684
1045,1092025,1141166125,0.3090169943749482
1046,1094116,1144445336,0.24868988716485246
1047,1096209,1147730823,0.18738131458571913
1048,1098304,1151022592,0.12533323356429552
1049,1100401,1154320649,0.06279051952931558
1050,1102500,1157625000,-9.809554005910593E-16
1051,1104601,1160935651,-0.06279051952931754
1052,1106704,1164252608,-0.12533323356431156
1053,1108809,1167575877,-0.18738131458572105
1054,1110916,1170905464,-0.24868988716485435
1055,1113025,1174241375,-0.30901699437495006
1056,1115136,1177583616,-0.36812455268468347
1057,1117249,1180932193,-0.42577929156508093
1058,1119364,1184287112,-0.4817536741017136
1059,1121481,1187648379,-0.5358267949789978
1060,1123600,1191016000,-0.5877852522924768
1061,1125721,1194389981,-0.6374239897486956
1062,1127844,1197770328,-0.6845471059286863
1063,1129969,1201157047,-0.7289686274214114
1064,1132096,1204550144,-0.7705132427757913
1065,1134225,1207949625,-0.8090169943749511
1066,1136356,1211355496,-0.8443279255020202
1067,1138489,1214767763,-0.8763066800438628
1068,1140624,1218186432,-0.9048270524660202
1069,1142761,1221611509,-0.9297764858882532
1070,1144900,1225043000,-0.9510565162951561
1071,1147041,1228480911,-0.9685831611286304
1072,1149184,1231925248,-0.9822872507286887
1073,1151329,1235376017,-0.9921147013144782
1074,1153476,1238833224,-0.998026728428272
1075,1155625,1242296875,-1.0
1076,1157776,1245766976,-0.9980267284282717
1077,1159929,1249243533,-0.9921147013144775
1078,1162084,1252726552,-0.9822872507286877
1079,1164241,1256216039,-0.9685831611286291
1080,1166400,1259712000,-0.9510565162951544
1081,1168561,1263214441,-0.9297764858882512
1082,1170724,1266723368,-0.9048270524660179
1083,1172889,1270238787,-0.8763066800438603
1084,1175056,1273760704,-0.8443279255020096
1085,1177225,1277289125,-0.8090169943749479
1086,1179396,1280824056,-0.7705132427757877
1087,1181569,1284365503,-0.7289686274214078
1088,1183744,1287913472,-0.6845471059286823
1089,1185921,1291467969,-0.6374239897486915
1090,1188100,1295029000,-0.5877852522924725
1091,1190281,1298596571,-0.5358267949789932
1092,1192464,1302170688,-0.4817536741017089
1093,1194649,1305751357,-0.42577929156506317
1094,1196836,1309338584,-0.3681245526846785
1095,1199025,1312932375,-0.3090169943749449
1096,1201216,1316532736,-0.24868988716484913
1097,1203409,1320139673,-0.18738131458571575
1098,1205604,1323753192,-0.1253332335643062
1099,1207801,1327373299,-0.06279051952931217
1100,1210000,1331000000,4.411204399476825E-15
1101,1212201,1334633301,0.06279051952932097
1102,1214404,1338273208,0.12533323356430087
1103,1216609,1341919727,0.1873813145857244
1104,1218816,1345572864,0.24868988716485768
1105,1221025,1349232625,0.3090169943749533
1106,1223236,1352899016,0.3681245526846867
1107,1225449,1356572043,0.42577929156507116
1108,1227664,1360251712,0.48175367410171666
1109,1229881,1363938029,0.5358267949790007
1110,1232100,1367631000,0.5877852522924796
1111,1234321,1371330631,0.6374239897486873
1112,1236544,1375036928,0.6845471059286887
1113,1238769,1378749897,0.7289686274214138
1114,1240996,1382469544,0.7705132427757934
1115,1243225,1386195875,0.8090169943749531
1116,1245456,1389928896,0.8443279255020144
1117,1247689,1393668613,0.8763066800438645
1118,1249924,1397415032,0.9048270524660217
1119,1252161,1401168159,0.9297764858882545
1120,1254400,1404928000,0.9510565162951528
1121,1256641,1408694561,0.9685831611286312
1122,1258884,1412467848,0.9822872507286894
1123,1261129,1416247867,0.9921147013144787
1124,1263376,1420034624,0.9980267284282722
1125,1265625,1423828125,1.0
1126,1267876,1427628376,0.9980267284282714
1127,1270129,1431435383,0.9921147013144771
1128,1272384,1435249152,0.9822872507286871
1129,1274641,1439069689,0.9685831611286317
1130,1276900,1442897000,0.9510565162951533
1131,1279161,1446731091,0.9297764858882499
1132,1281424,1450571968,0.9048270524660165
1133,1283689,1454419637,0.8763066800438586
1134,1285956,1458274104,0.8443279255020154
1135,1288225,1462135375,0.8090169943749459
1136,1290496,1466003456,0.7705132427757856
1137,1292769,1469878353,0.7289686274214054
1138,1295044,1473760072,0.6845471059286902
1139,1297321,1477648619,0.6374239897486889
1140,1299600,1481544000,0.5877852522924696
